x,y,z,plane,run,total_cost,subgradient_port1,subgradient_port2,subgradient_port3
1.5,0.5,0.0,xy,287,6257.540425293164,42.0,1009.0,3003.0
1.5,0.5,0.0,xy,288,6337.021331621392,59.0,1090.0,2915.0
1.5,0.5,0.0,xy,289,6732.091934679494,148.0,1099.0,2901.0
1.5,0.5,0.0,xy,290,6761.455461675501,97.0,1154.0,2881.0
1.5,0.5,0.0,xy,291,6075.5425556398695,72.0,1096.0,2826.0
1.5,0.5,0.0,xy,292,6408.661736540548,44.0,1023.0,3002.0
1.5,0.5,0.0,xy,293,6387.6546755516765,56.0,1115.0,2892.0
1.5,0.5,0.0,xy,294,6239.983474906193,84.0,1137.0,2892.0
1.5,0.5,0.0,xy,295,6656.229827515383,142.0,1185.0,2858.0
1.5,0.5,0.0,xy,296,6305.6234604844785,38.0,1093.0,3013.0
1.5,0.5,0.0,xy,297,6247.792607675468,38.0,1034.0,2958.0
1.5,0.5,0.0,xy,298,6313.143982764731,112.0,1118.0,2835.0
1.5,0.5,0.0,xy,299,6634.307503905527,55.0,1079.0,2996.0
1.5,0.75,0.0,xy,0,6935.070340707283,175.0,1041.0,2893.0
1.5,0.75,0.0,xy,1,6691.2935614461085,73.0,1026.0,2991.0
1.5,0.75,0.0,xy,2,6852.292178838057,63.0,1160.0,2802.0
1.5,0.75,0.0,xy,3,6921.008686816708,103.0,1116.0,2905.0
1.5,0.75,0.0,xy,4,7202.05771084558,76.0,1107.0,2931.0
1.5,0.75,0.0,xy,5,6782.561908454001,144.0,1015.0,2842.0
1.5,0.75,0.0,xy,6,6770.743300152509,47.0,1097.0,2921.0
1.5,0.75,0.0,xy,7,6822.875152717827,43.0,1124.0,2833.0
1.5,0.75,0.0,xy,8,6340.285623196567,43.0,1046.0,2930.0
1.5,0.75,0.0,xy,9,6581.4852853877355,169.0,1105.0,2838.0
1.5,0.75,0.0,xy,10,6877.154155363835,117.0,1013.0,2798.0
1.5,0.75,0.0,xy,11,6660.316693734848,102.0,1099.0,2802.0
1.5,0.75,0.0,xy,12,6908.5343317108845,191.0,987.0,2814.0
1.5,0.75,0.0,xy,13,6876.961866691246,106.0,1047.0,2913.0
1.5,0.75,0.0,xy,14,7107.046966053369,272.0,1110.0,2634.0
1.5,0.75,0.0,xy,15,6859.7397009440165,70.0,1130.0,2940.0
1.5,0.75,0.0,xy,16,6884.223298207335,273.0,941.0,2851.0
1.5,0.75,0.0,xy,17,6699.590504938478,83.0,1106.0,2845.0
1.5,0.75,0.0,xy,18,6620.383935377861,49.0,1007.0,2978.0
1.5,0.75,0.0,xy,19,6768.795068999607,94.0,1090.0,2870.0
1.5,0.75,0.0,xy,20,6939.155672817909,127.0,1067.0,2950.0
1.5,0.75,0.0,xy,21,6853.478268536849,80.0,1068.0,2908.0
1.5,0.75,0.0,xy,22,7013.405506087152,55.0,1115.0,2901.0
1.5,0.75,0.0,xy,23,6908.519487112078,79.0,1081.0,2941.0
1.5,0.75,0.0,xy,24,7042.020473909633,116.0,945.0,3012.0
1.5,0.75,0.0,xy,25,7056.413148616014,115.0,1059.0,2848.0
1.5,0.75,0.0,xy,26,6390.893245322212,107.0,1076.0,2810.0
1.5,0.75,0.0,xy,27,6514.686167698113,67.0,1045.0,2948.0
1.5,0.75,0.0,xy,28,6807.495082134618,58.0,1016.0,2933.0
1.5,0.75,0.0,xy,29,7342.820753714338,149.0,1073.0,2914.0
1.5,0.75,0.0,xy,30,6510.67750230004,55.0,1063.0,2929.0
1.5,0.75,0.0,xy,31,6794.704324097017,71.0,1111.0,2952.0
1.5,0.75,0.0,xy,32,7075.364382026447,90.0,967.0,3019.0
1.5,0.75,0.0,xy,33,6859.125119205917,165.0,1098.0,2797.0
1.5,0.75,0.0,xy,34,6837.9002241780045,69.0,1104.0,2880.0
1.5,0.75,0.0,xy,35,6830.448317248143,72.0,1097.0,2940.0
1.5,0.75,0.0,xy,36,6686.687888155743,48.0,1020.0,2893.0
1.5,0.75,0.0,xy,37,6940.014131145706,80.0,1110.0,2935.0
1.5,0.75,0.0,xy,38,6670.824147565314,83.0,1165.0,2839.0
1.5,0.75,0.0,xy,39,6707.479730720672,133.0,1130.0,2831.0
1.5,0.75,0.0,xy,40,7177.285814893888,86.0,801.0,3162.0
1.5,0.75,0.0,xy,41,6715.689845240593,59.0,1105.0,2905.0
1.5,0.75,0.0,xy,42,6912.277826754931,91.0,1070.0,2884.0
1.5,0.75,0.0,xy,43,6701.385435305342,99.0,1113.0,2813.0
1.5,0.75,0.0,xy,44,6795.6352158000755,167.0,1036.0,2929.0
1.5,0.75,0.0,xy,45,6859.62351634862,42.0,1104.0,2962.0
1.5,0.75,0.0,xy,46,6602.247421802624,85.0,1027.0,2974.0
1.5,0.75,0.0,xy,47,6894.269192814313,70.0,1083.0,2808.0
1.5,0.75,0.0,xy,48,7090.444516891661,178.0,1156.0,2930.0
1.5,0.75,0.0,xy,49,6667.16690855,31.0,1207.0,2918.0
1.5,0.75,0.0,xy,50,7047.482294016976,114.0,1167.0,2897.0
1.5,0.75,0.0,xy,51,6623.539695958537,53.0,984.0,2930.0
1.5,0.75,0.0,xy,52,6735.109676023626,84.0,1116.0,2950.0
1.5,0.75,0.0,xy,53,7065.961001897519,53.0,1087.0,2909.0
1.5,0.75,0.0,xy,54,6780.547950941071,85.0,1161.0,2942.0
1.5,0.75,0.0,xy,55,6577.263671419441,134.0,1059.0,2791.0
1.5,0.75,0.0,xy,56,7398.120346878814,257.0,1204.0,2765.0
1.5,0.75,0.0,xy,57,6739.588620473247,89.0,1059.0,2956.0
1.5,0.75,0.0,xy,58,6868.092455232756,141.0,1047.0,2940.0
1.5,0.75,0.0,xy,59,7169.712649398484,103.0,1103.0,2936.0
1.5,0.75,0.0,xy,60,6892.455765828872,48.0,1116.0,2990.0
1.5,0.75,0.0,xy,61,6277.101173240437,51.0,1083.0,2890.0
1.5,0.75,0.0,xy,62,6615.880843439903,105.0,1193.0,2785.0
1.5,0.75,0.0,xy,63,7098.550362833418,84.0,1097.0,2944.0
1.5,0.75,0.0,xy,64,6857.790688046171,142.0,1170.0,2628.0
1.5,0.75,0.0,xy,65,6742.323989688099,109.0,1140.0,2834.0
1.5,0.75,0.0,xy,66,6574.363833564196,37.0,1050.0,2973.0
1.5,0.75,0.0,xy,67,6821.645225633239,60.0,1124.0,2911.0
1.5,0.75,0.0,xy,68,6951.558445442951,51.0,1042.0,3053.0
1.5,0.75,0.0,xy,69,6836.6154644046255,172.0,1115.0,2924.0
1.5,0.75,0.0,xy,70,6961.104325178997,79.0,1099.0,2931.0
1.5,0.75,0.0,xy,71,6963.006864536266,41.0,1017.0,2957.0
1.5,0.75,0.0,xy,72,6542.997070387526,57.0,1134.0,2893.0
1.5,0.75,0.0,xy,73,7018.032076132535,139.0,1094.0,2801.0
1.5,0.75,0.0,xy,74,6791.340521919515,56.0,1133.0,2893.0
1.5,0.75,0.0,xy,75,6539.585726479743,33.0,939.0,3042.0
1.5,0.75,0.0,xy,76,6514.315068922385,93.0,1125.0,2870.0
1.5,0.75,0.0,xy,77,6946.059877650692,217.0,1076.0,2782.0
1.5,0.75,0.0,xy,78,6917.166778995634,72.0,1098.0,2934.0
1.5,0.75,0.0,xy,79,6826.739627139679,61.0,1165.0,2990.0
1.5,0.75,0.0,xy,80,6612.346292289132,49.0,1040.0,2879.0
1.5,0.75,0.0,xy,81,7163.088312605795,122.0,1132.0,2831.0
1.5,0.75,0.0,xy,82,6437.039273500519,54.0,1054.0,2930.0
1.5,0.75,0.0,xy,83,6671.248134782438,70.0,1102.0,2941.0
1.5,0.75,0.0,xy,84,6657.672441978381,144.0,1118.0,2813.0
1.5,0.75,0.0,xy,85,6873.5153704430395,111.0,1011.0,2958.0
1.5,0.75,0.0,xy,86,6926.336717517369,152.0,1085.0,2858.0
1.5,0.75,0.0,xy,87,6695.803829277255,76.0,1175.0,2910.0
1.5,0.75,0.0,xy,88,6910.975434903112,51.0,1100.0,2917.0
1.5,0.75,0.0,xy,89,6606.950354353021,82.0,1013.0,2992.0
1.5,0.75,0.0,xy,90,7127.105307244324,183.0,1150.0,2771.0
1.5,0.75,0.0,xy,91,6552.020126788147,91.0,1118.0,2943.0
1.5,0.75,0.0,xy,92,6396.929376050867,51.0,1105.0,2874.0
1.5,0.75,0.0,xy,93,6515.503193366523,115.0,1121.0,2912.0
1.5,0.75,0.0,xy,94,6824.542722141137,59.0,1081.0,2953.0
1.5,0.75,0.0,xy,95,6465.139335210383,111.0,1068.0,2817.0
1.5,0.75,0.0,xy,96,6874.597439695838,184.0,1107.0,2780.0
1.5,0.75,0.0,xy,97,6679.9229765582395,30.0,1033.0,3017.0
1.5,0.75,0.0,xy,98,6847.162263245194,102.0,1099.0,3024.0
1.5,0.75,0.0,xy,99,7097.782370175744,158.0,1151.0,2722.0
1.5,0.75,0.0,xy,100,6393.206014679754,56.0,1131.0,2754.0
1.5,0.75,0.0,xy,101,6841.341953409122,219.0,1078.0,2687.0
1.5,0.75,0.0,xy,102,6722.062288343085,77.0,1016.0,2981.0
1.5,0.75,0.0,xy,103,6834.985382442384,126.0,1010.0,2972.0
1.5,0.75,0.0,xy,104,6954.433506258447,76.0,1172.0,2837.0
1.5,0.75,0.0,xy,105,6782.781781775124,117.0,1169.0,2953.0
1.5,0.75,0.0,xy,106,6994.437643171412,89.0,1108.0,2913.0
1.5,0.75,0.0,xy,107,6858.409510258303,119.0,1055.0,3023.0
1.5,0.75,0.0,xy,108,6859.84358654202,211.0,1056.0,2733.0
1.5,0.75,0.0,xy,109,6748.0888643908975,63.0,1100.0,2834.0
1.5,0.75,0.0,xy,110,6579.010523236757,57.0,1047.0,2923.0
1.5,0.75,0.0,xy,111,6890.549390287828,53.0,1099.0,2886.0
1.5,0.75,0.0,xy,112,6387.763411346314,99.0,1078.0,2876.0
1.5,0.75,0.0,xy,113,6616.416684353919,56.0,1108.0,3006.0
1.5,0.75,0.0,xy,114,6876.95355805521,107.0,1120.0,2866.0
1.5,0.75,0.0,xy,115,7006.126025598591,108.0,1155.0,2869.0
1.5,0.75,0.0,xy,116,6698.5134644833715,79.0,1062.0,2876.0
1.5,0.75,0.0,xy,117,6698.258269520398,52.0,1120.0,2836.0
1.5,0.75,0.0,xy,118,6991.069574222802,49.0,1138.0,2952.0
1.5,0.75,0.0,xy,119,6780.752401699983,106.0,1131.0,2888.0
1.5,0.75,0.0,xy,120,6654.406229700742,129.0,1016.0,3022.0
1.5,0.75,0.0,xy,121,6998.395395039492,58.0,1025.0,3132.0
1.5,0.75,0.0,xy,122,6832.291071085017,197.0,1044.0,2789.0
1.5,0.75,0.0,xy,123,6657.561949190137,99.0,1122.0,2780.0
1.5,0.75,0.0,xy,124,6496.013160237073,76.0,1088.0,2891.0
1.5,0.75,0.0,xy,125,6950.5334349746045,219.0,982.0,2991.0
1.5,0.75,0.0,xy,126,6904.1436385698735,252.0,1093.0,2797.0
1.5,0.75,0.0,xy,127,6914.7858924791235,74.0,1061.0,2989.0
1.5,0.75,0.0,xy,128,6654.135317739373,55.0,1131.0,2905.0
1.5,0.75,0.0,xy,129,6644.76838979498,111.0,1052.0,2829.0
1.5,0.75,0.0,xy,130,6708.875585484304,46.0,1119.0,2920.0
1.5,0.75,0.0,xy,131,6860.086347413506,103.0,1123.0,2873.0
1.5,0.75,0.0,xy,132,7437.431081852077,123.0,1137.0,2823.0
1.5,0.75,0.0,xy,133,6362.260515534148,147.0,1052.0,2812.0
1.5,0.75,0.0,xy,134,6591.475410326038,122.0,1108.0,2840.0
1.5,0.75,0.0,xy,135,6464.395083707051,41.0,1089.0,2881.0
1.5,0.75,0.0,xy,136,6738.639479993268,200.0,1119.0,2719.0
1.5,0.75,0.0,xy,137,6897.71351766104,52.0,1098.0,2996.0
1.5,0.75,0.0,xy,138,6761.520274580889,114.0,1123.0,2864.0
1.5,0.75,0.0,xy,139,6616.335481391452,34.0,1137.0,2952.0
1.5,0.75,0.0,xy,140,6353.352309401907,39.0,1106.0,2864.0
1.5,0.75,0.0,xy,141,6755.065540826931,78.0,1040.0,2854.0
1.5,0.75,0.0,xy,142,6815.329738712805,79.0,1188.0,2904.0
1.5,0.75,0.0,xy,143,6495.518437719991,53.0,1122.0,2964.0
1.5,0.75,0.0,xy,144,6534.876980803156,67.0,1062.0,2857.0
1.5,0.75,0.0,xy,145,6678.521386914503,75.0,1083.0,2859.0
1.5,0.75,0.0,xy,146,6740.737912595244,169.0,1101.0,2712.0
1.5,0.75,0.0,xy,147,6682.316065949489,131.0,1072.0,2793.0
1.5,0.75,0.0,xy,148,6748.0137570538645,101.0,1075.0,2881.0
1.5,0.75,0.0,xy,149,6437.523713915355,148.0,1063.0,2807.0
1.5,0.75,0.0,xy,150,6668.023763210831,110.0,1110.0,2826.0
1.5,0.75,0.0,xy,151,6830.333605247852,65.0,1068.0,2952.0
1.5,0.75,0.0,xy,152,6833.113073606164,135.0,1053.0,2942.0
1.5,0.75,0.0,xy,153,7160.390183616693,76.0,1118.0,2903.0
1.5,0.75,0.0,xy,154,7210.901455612861,74.0,1147.0,2906.0
1.5,0.75,0.0,xy,155,6712.29977315261,202.0,1070.0,2860.0
1.5,0.75,0.0,xy,156,6468.2904820165795,74.0,1090.0,2883.0
1.5,0.75,0.0,xy,157,6760.691387310115,88.0,1119.0,2941.0
1.5,0.75,0.0,xy,158,6843.552077627362,69.0,1019.0,3104.0
1.5,0.75,0.0,xy,159,7063.857476430998,199.0,1085.0,2785.0
1.5,0.75,0.0,xy,160,6449.922661976951,63.0,1067.0,2921.0
1.5,0.75,0.0,xy,161,7592.027520806345,117.0,1163.0,2806.0
1.5,0.75,0.0,xy,162,6996.257602068173,73.0,1113.0,2905.0
1.5,0.75,0.0,xy,163,6902.20764816266,201.0,1093.0,2825.0
1.5,0.75,0.0,xy,164,6348.656124058148,54.0,1081.0,2841.0
1.5,0.75,0.0,xy,165,6846.60930654833,94.0,1115.0,2918.0
1.5,0.75,0.0,xy,166,6877.592349914741,64.0,1033.0,3014.0
1.5,0.75,0.0,xy,167,7245.215609431971,144.0,1195.0,2916.0
1.5,0.75,0.0,xy,168,7473.018061362312,72.0,1054.0,2984.0
1.5,0.75,0.0,xy,169,6992.759609890379,150.0,1103.0,2854.0
1.5,0.75,0.0,xy,170,6982.586373439093,85.0,1124.0,2893.0
1.5,0.75,0.0,xy,171,6595.528001517603,45.0,1101.0,2937.0
1.5,0.75,0.0,xy,172,6826.472899695059,71.0,1023.0,2993.0
1.5,0.75,0.0,xy,173,6493.909349303661,51.0,1091.0,2788.0
1.5,0.75,0.0,xy,174,6657.930008125059,51.0,1119.0,2929.0
1.5,0.75,0.0,xy,175,6781.629448548098,70.0,1131.0,2804.0
1.5,0.75,0.0,xy,176,7109.619390932986,84.0,1043.0,3036.0
1.5,0.75,0.0,xy,177,6901.424963163683,121.0,1048.0,2912.0
1.5,0.75,0.0,xy,178,7099.210833331334,91.0,1052.0,2986.0
1.5,0.75,0.0,xy,179,6801.514226008061,142.0,1142.0,2925.0
1.5,0.75,0.0,xy,180,6817.51452173974,61.0,1000.0,3056.0
1.5,0.75,0.0,xy,181,6691.36168900566,52.0,1043.0,2946.0
1.5,0.75,0.0,xy,182,6931.820983652768,75.0,1102.0,2881.0
1.5,0.75,0.0,xy,183,6585.683797841273,151.0,1080.0,2716.0
1.5,0.75,0.0,xy,184,6578.526513743827,90.0,1148.0,2888.0
1.5,0.75,0.0,xy,185,6960.349277828067,56.0,1090.0,2988.0
1.5,0.75,0.0,xy,186,6959.9977463248515,194.0,1062.0,2734.0
1.5,0.75,0.0,xy,187,6795.150150180254,98.0,1046.0,2933.0
1.5,0.75,0.0,xy,188,6555.59327930869,62.0,1056.0,3072.0
1.5,0.75,0.0,xy,189,6983.329898868356,166.0,1154.0,2819.0
1.5,0.75,0.0,xy,190,7197.852111647831,80.0,1072.0,2949.0
1.5,0.75,0.0,xy,191,6482.488530184581,81.0,1108.0,2957.0
1.5,0.75,0.0,xy,192,6268.578560569254,47.0,1104.0,2981.0
1.5,0.75,0.0,xy,193,6682.192120577548,129.0,1064.0,2856.0
1.5,0.75,0.0,xy,194,7014.937828202306,128.0,1011.0,2972.0
1.5,0.75,0.0,xy,195,6934.68132522266,72.0,1113.0,2963.0
1.5,0.75,0.0,xy,196,6894.398008557096,57.0,1159.0,2900.0
1.5,0.75,0.0,xy,197,6082.30079927083,34.0,1072.0,2837.0
1.5,0.75,0.0,xy,198,6918.164988723473,63.0,1046.0,3078.0
1.5,0.75,0.0,xy,199,6625.133482504361,43.0,1066.0,2922.0
1.5,0.75,0.0,xy,200,6680.455425242888,117.0,1128.0,2765.0
1.5,0.75,0.0,xy,201,6446.728433814184,68.0,1052.0,2968.0
1.5,0.75,0.0,xy,202,6516.133357417133,89.0,1078.0,2973.0
1.5,0.75,0.0,xy,203,6880.742297891903,45.0,1056.0,2950.0
1.5,0.75,0.0,xy,204,6903.687537515532,251.0,1040.0,2760.0
1.5,0.75,0.0,xy,205,6872.284878212177,45.0,1061.0,2996.0
1.5,0.75,0.0,xy,206,7259.888404142252,101.0,1073.0,2997.0
1.5,0.75,0.0,xy,207,6720.934093545455,131.0,1103.0,2744.0
1.5,0.75,0.0,xy,208,6560.9112072833195,31.0,1058.0,2878.0
1.5,0.75,0.0,xy,209,6842.667798179868,60.0,1006.0,2958.0
1.5,0.75,0.0,xy,210,7011.917564966815,150.0,1126.0,2872.0
1.5,0.75,0.0,xy,211,6743.217113830765,153.0,1139.0,2865.0
1.5,0.75,0.0,xy,212,6954.88051300606,112.0,1140.0,2844.0
1.5,0.75,0.0,xy,213,6864.363747353811,130.0,1093.0,2933.0
1.5,0.75,0.0,xy,214,6654.915050648269,67.0,1057.0,2944.0
1.5,0.75,0.0,xy,215,6533.503481751135,58.0,1138.0,2915.0
1.5,0.75,0.0,xy,216,6706.937478789603,53.0,1125.0,3015.0
1.5,0.75,0.0,xy,217,7210.787915092277,114.0,1146.0,2984.0
1.5,0.75,0.0,xy,218,6989.019281224864,107.0,1131.0,2911.0
1.5,0.75,0.0,xy,219,6983.83793527635,85.0,1135.0,2776.0
1.5,0.75,0.0,xy,220,6949.19413153499,144.0,1076.0,2870.0
1.5,0.75,0.0,xy,221,6438.705139104001,66.0,1071.0,2866.0
1.5,0.75,0.0,xy,222,6611.007483003442,51.0,1184.0,2899.0
1.5,0.75,0.0,xy,223,6441.483713998165,47.0,1067.0,2895.0
1.5,0.75,0.0,xy,224,6810.785699856036,71.0,1136.0,2935.0
1.5,0.75,0.0,xy,225,6821.623803918921,121.0,1098.0,2850.0
1.5,0.75,0.0,xy,226,6718.2387038010265,60.0,1104.0,2841.0
1.5,0.75,0.0,xy,227,6996.223124328337,121.0,1177.0,2853.0
1.5,0.75,0.0,xy,228,6457.300309251843,54.0,1058.0,2929.0
1.5,0.75,0.0,xy,229,6851.653957532537,234.0,1104.0,2695.0
1.5,0.75,0.0,xy,230,6588.641239139493,107.0,1115.0,2768.0
1.5,0.75,0.0,xy,231,6770.415993439382,60.0,1083.0,2893.0
1.5,0.75,0.0,xy,232,6579.572257131602,126.0,1034.0,2896.0
1.5,0.75,0.0,xy,233,6670.65203145092,100.0,1093.0,2953.0
1.5,0.75,0.0,xy,234,6705.751602981645,128.0,1133.0,2863.0
1.5,0.75,0.0,xy,235,6612.780072314846,36.0,1062.0,2955.0
1.5,0.75,0.0,xy,236,7009.979425393534,34.0,1030.0,2944.0
1.5,0.75,0.0,xy,237,6757.431357346988,100.0,1078.0,2906.0
1.5,0.75,0.0,xy,238,6601.417830414308,133.0,1064.0,2854.0
1.5,0.75,0.0,xy,239,6506.319919138075,124.0,1031.0,2867.0
1.5,0.75,0.0,xy,240,6739.522464996659,117.0,1153.0,2844.0
1.5,0.75,0.0,xy,241,6280.572884446994,45.0,1028.0,2929.0
1.5,0.75,0.0,xy,242,6827.049048918244,75.0,1107.0,2956.0
1.5,0.75,0.0,xy,243,6373.511102119472,61.0,1079.0,2893.0
1.5,0.75,0.0,xy,244,6874.720027062526,232.0,1105.0,2705.0
1.5,0.75,0.0,xy,245,6563.2349444905485,67.0,1117.0,2958.0
1.5,0.75,0.0,xy,246,6646.7801028461845,54.0,1040.0,2966.0
1.5,0.75,0.0,xy,247,6333.501057543552,44.0,1133.0,2752.0
1.5,0.75,0.0,xy,248,6788.394625910067,55.0,1148.0,2925.0
1.5,0.75,0.0,xy,249,6877.326722849869,49.0,1098.0,2880.0
1.5,0.75,0.0,xy,250,7384.356006979647,134.0,1042.0,2949.0
1.5,0.75,0.0,xy,251,7367.990120358486,216.0,1102.0,2839.0
1.5,0.75,0.0,xy,252,6950.920464816767,107.0,1110.0,2890.0
1.5,0.75,0.0,xy,253,6759.08336728729,99.0,1103.0,2917.0
1.5,0.75,0.0,xy,254,6637.9684042705285,42.0,1072.0,2964.0
1.5,0.75,0.0,xy,255,6512.3720700020485,77.0,1053.0,2914.0
1.5,0.75,0.0,xy,256,6457.82221575951,50.0,1041.0,2929.0
1.5,0.75,0.0,xy,257,6953.8073101595055,128.0,1100.0,2813.0
1.5,0.75,0.0,xy,258,6706.287106680503,142.0,1039.0,2814.0
1.5,0.75,0.0,xy,259,6857.462434356647,46.0,1067.0,2889.0
1.5,0.75,0.0,xy,260,6792.254136608317,116.0,1124.0,2919.0
1.5,0.75,0.0,xy,261,6628.7449581082765,88.0,1094.0,2896.0
1.5,0.75,0.0,xy,262,6983.193449756122,54.0,848.0,3185.0
1.5,0.75,0.0,xy,263,6661.398386884046,78.0,890.0,3057.0
1.5,0.75,0.0,xy,264,6865.348714987298,85.0,1087.0,2838.0
1.5,0.75,0.0,xy,265,6993.544655891785,151.0,1030.0,2916.0
1.5,0.75,0.0,xy,266,6730.988253700627,86.0,1089.0,2877.0
1.5,0.75,0.0,xy,267,7087.131451045345,86.0,1128.0,2965.0
1.5,0.75,0.0,xy,268,6826.416340295415,94.0,1098.0,2933.0
1.5,0.75,0.0,xy,269,6670.047800774517,123.0,1050.0,2882.0
1.5,0.75,0.0,xy,270,6698.103414871694,83.0,1010.0,2900.0
1.5,0.75,0.0,xy,271,7029.722204268039,102.0,1149.0,2855.0
1.5,0.75,0.0,xy,272,6831.555980823842,125.0,965.0,2933.0
1.5,0.75,0.0,xy,273,6761.597934434559,100.0,1114.0,2921.0
1.5,0.75,0.0,xy,274,6918.936931363061,34.0,1129.0,2943.0
1.5,0.75,0.0,xy,275,6817.18441922168,65.0,1125.0,2910.0
1.5,0.75,0.0,xy,276,6730.707920912158,94.0,973.0,2951.0
1.5,0.75,0.0,xy,277,6468.558898721563,140.0,1097.0,2746.0
1.5,0.75,0.0,xy,278,6668.302927666675,69.0,1069.0,2857.0
1.5,0.75,0.0,xy,279,6804.430230904683,58.0,1146.0,2926.0
1.5,0.75,0.0,xy,280,7423.345975618926,48.0,1131.0,2968.0
1.5,0.75,0.0,xy,281,6816.661445667818,115.0,1062.0,2943.0
1.5,0.75,0.0,xy,282,6614.04366534901,60.0,1050.0,2941.0
1.5,0.75,0.0,xy,283,6664.06732163882,106.0,1159.0,2889.0
1.5,0.75,0.0,xy,284,7247.5731304853725,234.0,1057.0,2810.0
1.5,0.75,0.0,xy,285,6719.55906107787,98.0,1026.0,2895.0
1.5,0.75,0.0,xy,286,7206.941791063606,157.0,1095.0,2888.0
1.5,0.75,0.0,xy,287,6509.0150760506185,43.0,1004.0,3007.0
1.5,0.75,0.0,xy,288,6607.8635996953035,62.0,1081.0,2921.0
1.5,0.75,0.0,xy,289,7006.606854753774,152.0,1095.0,2901.0
1.5,0.75,0.0,xy,290,7046.943431660386,135.0,1107.0,2890.0
1.5,0.75,0.0,xy,291,6349.263167769288,75.0,1092.0,2827.0
1.5,0.75,0.0,xy,292,6664.019865413173,53.0,1012.0,3004.0
1.5,0.75,0.0,xy,293,6665.9389505234685,57.0,1111.0,2895.0
1.5,0.75,0.0,xy,294,6519.316383091102,86.0,1098.0,2929.0
1.5,0.75,0.0,xy,295,6952.160495264617,143.0,1183.0,2859.0
1.5,0.75,0.0,xy,296,6577.5129522359075,44.0,1085.0,3015.0
1.5,0.75,0.0,xy,297,6505.752129244811,39.0,1030.0,2961.0
1.5,0.75,0.0,xy,298,6591.981616405946,113.0,1113.0,2839.0
1.5,0.75,0.0,xy,299,6903.570927918836,56.0,1075.0,2999.0
1.5,1.0,0.0,xy,0,7195.225667358987,175.0,1040.0,2894.0
1.5,1.0,0.0,xy,1,6946.7335548716,73.0,1020.0,2997.0
1.5,1.0,0.0,xy,2,7141.803795204523,64.0,1152.0,2809.0
1.5,1.0,0.0,xy,3,7199.428396293191,105.0,1110.0,2909.0
1.5,1.0,0.0,xy,4,7477.792913845945,80.0,1099.0,2935.0
1.5,1.0,0.0,xy,5,7032.844945137791,149.0,986.0,2866.0
1.5,1.0,0.0,xy,6,7044.635033877754,50.0,1093.0,2922.0
1.5,1.0,0.0,xy,7,7103.2081611126605,48.0,1118.0,2834.0
1.5,1.0,0.0,xy,8,6601.073619889243,48.0,1039.0,2932.0
1.5,1.0,0.0,xy,9,6851.184587877978,169.0,1030.0,2913.0
1.5,1.0,0.0,xy,10,7128.394822769108,124.0,1003.0,2801.0
1.5,1.0,0.0,xy,11,6934.459527359895,104.0,1095.0,2804.0
1.5,1.0,0.0,xy,12,7151.6019889703275,261.0,913.0,2818.0
1.5,1.0,0.0,xy,13,7138.110683472798,108.0,1042.0,2916.0
1.5,1.0,0.0,xy,14,7384.096814679456,275.0,1106.0,2635.0
1.5,1.0,0.0,xy,15,7141.02194582158,70.0,1121.0,2949.0
1.5,1.0,0.0,xy,16,7118.049962631477,281.0,929.0,2855.0
1.5,1.0,0.0,xy,17,6975.071718964624,98.0,1090.0,2846.0
1.5,1.0,0.0,xy,18,6871.0986494103745,52.0,998.0,2984.0
1.5,1.0,0.0,xy,19,7039.71134857502,97.0,1080.0,2877.0
1.5,1.0,0.0,xy,20,7204.846448102271,133.0,1060.0,2951.0
1.5,1.0,0.0,xy,21,7119.846438401108,82.0,1061.0,2913.0
1.5,1.0,0.0,xy,22,7289.667086458208,57.0,1040.0,2974.0
1.5,1.0,0.0,xy,23,7177.270336124371,83.0,1069.0,2949.0
1.5,1.0,0.0,xy,24,7276.710865182781,116.0,935.0,3022.0
1.5,1.0,0.0,xy,25,7320.537294105414,121.0,1052.0,2849.0
1.5,1.0,0.0,xy,26,6657.783735765411,109.0,1045.0,2839.0
1.5,1.0,0.0,xy,27,6775.562671495485,69.0,1042.0,2949.0
1.5,1.0,0.0,xy,28,7061.378305243236,60.0,1013.0,2934.0
1.5,1.0,0.0,xy,29,7610.74661051624,151.0,1070.0,2915.0
1.5,1.0,0.0,xy,30,6775.218523290296,61.0,1053.0,2933.0
1.5,1.0,0.0,xy,31,7072.156656559067,74.0,1108.0,2952.0
1.5,1.0,0.0,xy,32,7308.71680245236,135.0,919.0,3022.0
1.5,1.0,0.0,xy,33,7133.287767646565,166.0,1096.0,2798.0
1.5,1.0,0.0,xy,34,7111.077190907752,87.0,1081.0,2885.0
1.5,1.0,0.0,xy,35,7104.145033033753,76.0,1091.0,2942.0
1.5,1.0,0.0,xy,36,6941.536328475771,49.0,1019.0,2893.0
1.5,1.0,0.0,xy,37,7216.759265073184,81.0,1102.0,2942.0
1.5,1.0,0.0,xy,38,6961.217871639786,84.0,1160.0,2843.0
1.5,1.0,0.0,xy,39,6989.634601077385,134.0,1124.0,2836.0
1.5,1.0,0.0,xy,40,7376.588283355074,87.0,794.0,3168.0
1.5,1.0,0.0,xy,41,6991.629068040189,60.0,1101.0,2908.0
1.5,1.0,0.0,xy,42,7175.233600924063,97.0,983.0,2965.0
1.5,1.0,0.0,xy,43,6970.591328384189,122.0,1033.0,2870.0
