,"Port1,Warehouse1","Port1,Warehouse2","Port1,Warehouse3","Port1,Warehouse4","Port1,Warehouse5","Port1,Warehouse6","Port1,Warehouse7","Port2,Warehouse1","Port2,Warehouse2","Port2,Warehouse3","Port2,Warehouse4","Port2,Warehouse5","Port2,Warehouse6","Port2,Warehouse7","Port3,Warehouse1","Port3,Warehouse2","Port3,Warehouse3","Port3,Warehouse4","Port3,Warehouse5","Port3,Warehouse6","Port3,Warehouse7"
Commodity_120,0.7947425372977005,0.36351577424229253,0.08306743639816239,0.883947778174343,0.2102277498533357,0.5269181707297296,0.8989288076791966,0.9692143099601491,0.8682734550242108,0.5252270985238915,0.9272259500630374,0.8377556455627814,0.866127096839808,0.6866281546525145,0.10083276330368285,0.7581909721254436,0.6870832802511088,0.38323563574913533,0.6646187066401574,0.30097182419006574,0.7365114969041601
Commodity_121,0.6089687272782071,0.9456043331921468,0.21156847427981318,0.4618661394753065,0.3653386961027524,0.13981758614596573,0.85739804812629,0.4354414069729533,0.48800785556683834,0.19384310934225069,0.8009606697873924,0.09916788286500777,0.1462160713566062,0.7379316355420006,0.8471347262424992,0.8748310691365215,0.885067756851825,0.31946461702277784,0.2807264983956269,0.07990692279667444,0.8124235460935791
Commodity_122,0.07959244406602384,0.73866992600545,0.48981980768512523,0.2381406030839629,0.8711002707588175,0.39304854165738057,0.09791689714612406,0.9876019715171959,0.032740898776908334,0.8217824730809667,0.1750234007971222,0.632255451726412,0.15986477590075798,0.5866069012475583,0.6407614018010978,0.17830687646220789,0.34897667351417405,0.033125649929697576,0.9964061021503497,0.693038589354209,0.25607336349644194
Commodity_123,0.5809547584018837,0.9344478411859066,0.8958546298126456,0.38180395276095824,0.8692972152980746,0.09510674505180028,0.14947006701097332,0.7999602938785424,0.986484414786477,0.12382004391417478,0.8422343187472909,0.2744261856867939,0.8234414855222026,0.31091803127118356,0.04478230801480121,0.10148559285683834,0.6265736654366992,0.1550431932064219,0.16272093101763074,0.6537286590067788,0.7571021650577542
Commodity_124,0.4380447930629895,0.7627771046185009,0.7269839231683023,0.8104005734265782,0.22388747770883444,0.6419456796475265,0.658814826242365,0.6109257678502423,0.76968767401134,0.25323113076923875,0.24658794914288107,0.7031760435920371,0.026919924056703848,0.4503754922967842,0.35579562196267545,0.08916359643847349,0.5979007576198667,0.08900572675775287,0.9342223180955268,0.5377375833972062,0.6338127547728282
Commodity_125,0.8413807646538579,0.8970910207506856,0.01524887089490079,0.31352040654254854,0.9889261832109298,0.8950552857341288,0.048276587069093435,0.6086406643326189,0.4644609822638157,0.47905132608365375,0.7506662728191833,0.38335286484746733,0.6162915366186625,0.5653710551741132,0.8966666498864799,0.5948213760929789,0.7751712361541753,0.31917566512882134,0.4589123066542481,0.7700718958409298,0.8734547030333041
Commodity_126,0.3084180859075488,0.011173619939382151,0.8970087534229157,0.8759200429670139,0.0713017172819378,0.18150022726882786,0.13143626709353717,0.10696124495618942,0.2484272846918376,0.10405015687767616,0.14216709819813844,0.5024939941040496,0.7130768067327558,0.7456823573659426,0.3117457849016807,0.8695409064103098,0.09995894531296579,0.3453939266920988,0.5723919287895805,0.9150139873838173,0.24740996538933857
Commodity_127,0.07153201748371962,0.5201784478169185,0.6935092977543209,0.29068125161148683,0.36268533058116426,0.7643003832976119,0.8790163771753207,0.3926740996307012,0.5785168489976805,0.1449832244873589,0.9498009664898333,0.10590257518198787,0.12920220455096165,0.1561229807558644,0.3318830858024773,0.49111655620340466,0.17116406563725384,0.7363892023736375,0.017299782744363168,0.44563582568402993,0.8527604044031384
Commodity_128,0.3959100016463959,0.22452909232586749,0.25914756774535186,0.06470184073342022,0.06111655721848519,0.838307994633704,0.39560896957883496,0.765754395455304,0.46440336039943675,0.9690531931850588,0.1756347578380686,0.6683315504083936,0.25483415863521264,0.6491733465846662,0.5462586857747912,0.5493329882694964,0.4159718940853231,0.5531522609593459,0.40562648049907224,0.9342139239539899,0.44770434836104445
Commodity_129,0.1502270035150155,0.8009726944730785,0.14098951205221621,0.46743851889790455,0.9385876323069106,0.4526971579967146,0.30431755074124467,0.5939035592015246,0.26125877038751966,0.19567766844133172,0.6110112038540811,0.40331321497949757,0.5213338374356008,0.14813764432637355,0.6208942600723671,0.1694954121956016,0.7521706086311806,0.2132733228273005,0.21595073053278502,0.08343036688049044,0.412876803254413
Commodity_130,0.7378870740206533,0.2636800680480256,0.28183211772603045,0.36907170507000375,0.20350767661300428,0.04786152669950028,0.44570036201973007,0.5512606086708719,0.29509665261776963,0.43715187874153394,0.03706275495779854,0.12354314208983952,0.1925347703680359,0.8114166723977857,0.3661322330172102,0.7841169903078705,0.11759533880107154,0.8929083684511666,0.08243626080178879,0.026896231324488595,0.9801329409793879
Commodity_131,0.0322665035461962,0.8454551953462516,0.630641489812486,0.4016002908508969,0.44484390006779395,0.2054055311757117,0.7342219800565586,0.8065240885208098,0.43272414910745305,0.27365736481722525,0.08306262785115348,0.4678823422183569,0.29934909938459375,0.5596269024025844,0.923050942739993,0.6827613494620061,0.25914879409733926,0.40456512260784994,0.6769080292262192,0.3396474384539765,0.36755119114233814
Commodity_132,0.7350739095281702,0.7405215893814304,0.5265043384592113,0.2085851399833768,0.1833988391722785,0.7313667937637612,0.5936317073306788,0.4253595662628721,0.9902270928258327,0.6917213459894551,0.43855778098065157,0.7929709666589234,0.8823285828006078,0.8725752562648428,0.09078429336346505,0.30636083263386094,0.7639779966244822,0.37505738944831857,0.42216378078570715,0.9524063734931106,0.6221347759471451
Commodity_133,0.6832760736123638,0.8432999578884115,0.8216917067992519,0.19000984028941292,0.6805505415888726,0.04047972306335679,0.32360264895613167,0.09886648886727156,0.49190101462772373,0.09713502164918464,0.9027133119755776,0.4947998426331298,0.5966731518666399,0.17111160318935192,0.25175207202898675,0.38461311115164676,0.28770642085452913,0.7745895978778697,0.965943278678253,0.08022358082323344,0.6255257155931547
Commodity_134,0.9875561792354305,0.7423281651639274,0.09514095029847491,0.6910559381228832,0.6341814564951508,0.5980672055892432,0.36102384542442423,0.929051647890685,0.6693856522912822,0.50811370679915,0.8948521627841367,0.5592327782629518,0.9497996846256378,0.13901420650347163,0.20541610770680774,0.1849730346510685,0.3913587281973835,0.7731114234341687,0.4369473467095578,0.6128328293903172,0.641174938617827
Commodity_135,0.2868540329524928,0.769057920604603,0.47467198065495364,0.36479486768042735,0.6073004442533484,0.26693499839273305,0.060582156431609024,0.5633106991875945,0.6098281303817017,0.19828302599494474,0.6049029451543508,0.13611673923373524,0.3230153554336602,0.9025944473034077,0.7050711078776151,0.7993738432148418,0.7396474271621449,0.4328350986195232,0.8990056746998397,0.4562343053153183,0.5378585992340834
Commodity_136,0.28561104175628527,0.39950173157798885,0.6174361373458653,0.17562010758881097,0.5910317932401132,0.43000976907287414,0.39582890037375096,0.5773092411300594,0.34901225627597376,0.4745534885695176,0.030795214426747264,0.0638066720570255,0.7980563281984443,0.8196138720305275,0.2713983494334157,0.2692130325378924,0.9275958697380183,0.7842286901242671,0.10849719444323747,0.270083283696541,0.643557580216543
Commodity_137,0.895305109069142,0.8505985558775712,0.36695527689551466,0.976999454733799,0.49817222076957224,0.7797865188793122,0.7438840385078931,0.7577911526081438,0.7717778950833347,0.24009379336013204,0.7986009860159069,0.16410767227167833,0.7871492410412232,0.0033176880237263395,0.7760905514890425,0.513722725059341,0.3861159985082896,0.3190477982234238,0.15646485593700532,0.6313646515831314,0.24853767323238407
Commodity_138,0.9596277418481899,0.6599593711556359,0.18319054123988998,0.8658993338473567,0.10967278495825195,0.9718196254530748,0.3958350569302709,0.6555705396368161,0.8121655286310165,0.29597472579828077,0.9643796087241523,0.9207508753349173,0.5372364175529468,0.47249121502220703,0.5856111983914148,0.3221457387585813,0.7262244486820019,0.5973064186468072,0.7051907317000549,0.9744021070482454,0.06049987729754691
Commodity_139,0.7204388682330654,0.9670477805537324,0.4331215315633147,0.8016665445250243,0.9896640414175168,0.6722302326609769,0.8058114517543298,0.9389712806207035,0.29084024212529747,0.06029123461496344,0.14548390145450352,0.14357278019722508,0.6251584882799825,0.5350487885164045,0.7978758726499605,0.8049875390780377,0.049213166157335286,0.5988336681053247,0.5057588712154231,0.2867627359810353,0.9110924755545945
Commodity_140,0.32198933644442285,0.8281771574734004,0.9995465883003801,0.7034097781040181,0.22437986171637903,0.8918107993247298,0.7433538716735036,0.3949537175324056,0.7599695596604319,0.4576589613406249,0.1790086480364642,0.8525561684062718,0.7715300991556903,0.8225897427693187,0.8877877613564036,0.31620411308586127,0.8035122822781677,0.4636680778912664,0.32512104846263734,0.17407631565453552,0.7715435775061644
Commodity_141,0.4120619366941807,0.8618208169763665,0.6901339696096247,0.920642766413709,0.21041343479254404,0.09872746279029787,0.6962958561405397,0.3297266035062515,0.7687405615302915,0.1910648078823105,0.18677999153240565,0.8255078885306,0.45947930344247545,0.6803014777583523,0.024175721937640393,0.29907543780813894,0.9745475590176154,0.163418095079766,0.47328585780493526,0.4362301991707499,0.5835844068070032
Commodity_142,0.5989614421880413,0.6065367155514348,0.20024408614322775,0.40070320733995135,0.9555797663047803,0.5434784275060122,0.7656003583654775,0.6693304657928928,0.6696553941362132,0.006267826648046815,0.9228627203656979,0.851395066172938,0.885445651274774,0.7204756949312895,0.7193244574069247,0.006541742424002073,0.9309880243311961,0.9635207099845462,0.45587550401888877,0.8901126423719894,0.6642895728122437
Commodity_143,0.6494457953481079,0.5184764175513777,0.18981189204476268,0.8175477596871564,0.46052838922212747,0.14134944714501763,0.18453585042976728,0.6058021004440808,0.012638648744900505,0.542049034521156,0.872170521577253,0.013768807437547714,0.6579664503675505,0.7066009763001576,0.20349961018939622,0.6359791361675595,0.4765184846193632,0.035721076985261946,0.6380825430385504,0.18719852395047898,0.7758645465983005
Commodity_144,0.10992771684070513,0.7008380683692339,0.18271443967839573,0.7862666997792805,0.5533822585907534,0.5611089788057319,0.369514149553384,0.6658406732764793,0.739385431299321,0.7173006843785591,0.35643423764141324,0.14906675140677983,0.3500518436612162,0.25249497731595827,0.26674792564773286,0.1979766329376862,0.054407045491752015,0.36173511481823517,0.430929610263465,0.2457270639084571,0.07015221947004135
Commodity_145,0.5827442244382104,0.48550354939991514,0.39103765695263404,0.6399105209965359,0.7406710856292109,0.5605993848425005,0.030796319684862405,0.9426844090720542,0.5083870544257646,0.7879449939955816,0.07785205076414892,0.6715846377042674,0.5905930006753137,0.19835378885364652,0.42295933328787805,0.7688648529735764,0.574387179039794,0.14133678077333078,0.04340228044868899,0.5650145235785069,0.05788302156598568
Commodity_146,0.9040426044777584,0.6066925572066407,0.7199046925137415,0.769080193431744,0.7938579372232685,0.5301023073259828,0.6749445996148974,0.2564436273833791,0.4752258199562742,0.11237615272265589,0.04013494128673534,0.7367902051430514,0.4409752542682316,0.518259917258286,0.6068971565190622,0.8616052856356455,0.6052015909514413,0.6265843908019625,0.9901655888552411,0.8894999773305228,0.7759300170657369
Commodity_147,0.9888990416160846,0.3783658572824442,0.6219207996265301,0.014008276122480567,0.7581772385283324,0.21137959220128377,0.345396907948218,0.06586149936646668,0.5566343306893622,0.5713662757445267,0.7864846139551441,0.20286768359216367,0.3672624080564426,0.41482508711984667,0.03393460753951871,0.7456066488201885,0.5798259824094333,0.6232869830148478,0.3501590148883943,0.44165583673016473,0.5971437871321008
Commodity_148,0.18182066097171312,0.06644453465576738,0.39581274344980133,0.2227699782508118,0.763698846426889,0.7731890201903258,0.2343418735251589,0.5353144040793013,0.6094860308865128,0.2736453081116721,0.5944211200659517,0.2641296664684657,0.18115238690581226,0.3829637482107128,0.5628609501695034,0.48787690898935,0.39274257212362007,0.3163120244914116,0.7385802290259581,0.3057429055596834,0.6433204264824401
Commodity_149,0.033319535156853375,0.9277947411199896,0.4178148162894455,0.3627374476716986,0.22393109442500325,0.9213079726693197,0.2201357651045951,0.21122161145046736,0.23178485961444284,0.2072704952900628,0.8929197578282594,0.09787223132164657,0.6657993056581544,0.15305465277723596,0.33463437348767955,0.7158956937726685,0.8611440878481689,0.8429439933568783,0.8132003489249184,0.15823776538743206,0.5009468629132439
Commodity_150,0.9013458520011519,0.12490345177048368,0.5120995351865505,0.9936715723367281,0.61420298908161,0.6216038084361936,0.463914754229094,0.9289639648015271,0.7855954958596131,0.14431282949083235,0.7696367572966061,0.9171749963895788,0.5034759492591665,0.34090153540338963,0.6641577670986544,0.2303166612773343,0.35703160066766526,0.7748603040988585,0.20129225647368332,0.3799971128114312,0.9957756575202205
Commodity_151,0.24172145732061145,0.5100741146818699,0.2987195899409414,0.46174708491947825,0.4773886016471578,0.9078105263314029,0.332391508374805,0.3637700981206019,0.6540264733228924,0.2977217860757386,0.5990144361063398,0.7655380518626839,0.6413309898176095,0.5095466408020367,0.201029990369066,0.7197485042054611,0.233145601673862,0.6094885721658797,0.510110025030193,0.3527725765212544,0.9917250872421924
Commodity_152,0.8446362701865859,0.3255317532904132,0.5298881473011424,0.09491185597569385,0.8363570264332495,0.6686402380258726,0.7967041367315797,0.0191141934132808,0.6345997621385977,0.03814540142178191,0.2551424835630164,0.3280138008754102,0.6569491095430355,0.19993703318993894,0.5834523466145112,0.7096672516506194,0.5421628772761699,0.9248793980943045,0.4402672415262301,0.18406381149829598,0.3040057843231402
Commodity_153,0.8475149328681646,0.3166396589644084,0.029697162224792684,0.1718051484293316,0.9345810641433405,0.5119690480627003,0.596388669645123,0.9517011187252155,0.8424436624445281,0.47906875294317564,0.006591690097654035,0.8722043779827717,0.19915965260874857,0.08468064445844292,0.013818763603772433,0.700014301927515,0.8699159929109356,0.7879727248417638,0.4043239362738601,0.7584464773207836,0.015548097307568454
Commodity_154,0.5124467947562921,0.25209023792476815,0.8563419124665466,0.22575242728938794,0.7529473567182996,0.10166980519771307,0.5016158294501389,0.7342135832044253,0.5951039983024904,0.1864808626519412,0.44086089498339365,0.8987443014093205,0.6760825873901621,0.005534075022057272,0.6086362914455519,0.0065439870727720395,0.8151861153999503,0.2866748147958311,0.7776151958494083,0.753466616918359,0.6767870827018779
Commodity_155,0.34025175987089007,0.5147163077315302,0.38118260607208687,0.8123272512964297,0.5550438674376812,0.9760598414688468,0.67761047443228,0.7048476284424225,0.8786293632905644,0.7191506169956033,0.7018539621136883,0.8885221054253126,0.8683119574651648,0.5815834768208327,0.572414504733799,0.3013638590045542,0.06085146571069877,0.576460229798709,0.19556850883122134,0.006080294532975317,0.9853137675013925
Commodity_156,0.6601318918222172,0.13135037615806955,0.8815291863508404,0.49648573760960923,0.4247759048435443,0.7102561534317962,0.609113710232613,0.6960951551366001,0.2993603999423744,0.7307445611150328,0.8167740269745039,0.28383926603998166,0.2984839087323329,0.7767348315206201,0.1480758519977302,0.6181119368013733,0.574137868148971,0.5845305659223811,0.28801675595358833,0.27368201370585243,0.624636886273059
Commodity_157,0.9288343187299996,0.14448564200549296,0.31713470385121156,0.0742162790947527,0.9155358491678597,0.1165411178302248,0.9038133582820546,0.013678577682534332,0.8343941965604988,0.16504002264838413,0.1551622684541093,0.5579697963153604,0.5075289560057872,0.6220310545993849,0.47626276293224656,0.7754003399435889,0.9858062455778219,0.0991989655524751,0.4122366450182162,0.7501601396296405,0.7357425341538316
Commodity_158,0.04010179046813178,0.12383873031103909,0.899104389038011,0.6701687188519819,0.4097572263193958,0.5914830900433279,0.5431037935461892,0.8185864329917337,0.2620267356840993,0.32208459623829166,0.23393828873235423,0.41793054998744816,0.31480366922363245,0.8761453253179161,0.45619687065792935,0.018511086822622813,0.11237707614374648,0.7861020954043263,0.8285055024833313,0.7248643855973788,0.027661154904011553
Commodity_159,0.016336574096574075,0.36499998507300313,0.22999777943042043,0.7670801421256431,0.8601872934558892,0.5990438823076852,0.716918052182225,0.6351367481923343,0.4433796828968031,0.7060821483343136,0.37502022457987916,0.960603394639364,0.7560510104945766,0.7153993707179109,0.2822714144844307,0.8862137560295078,0.45056580900789567,0.9578021466065191,0.6784694911963735,0.19112901897034085,0.26931451579145016
Commodity_160,0.8365350003487829,0.14418257894650832,0.08675844541319466,0.7006469300398015,0.5970240305610116,0.704512706934564,0.9534139936321365,0.7703343968337618,0.22796407616109382,0.06609689651917927,0.2883138089234665,0.2594601080263047,0.9386874951962572,0.08915295044691185,0.2933502140028197,0.35066862737272975,0.537092466979904,0.42661110327997853,0.49280756305833306,0.12570966035139286,0.7424507100979711
Commodity_161,0.2948346718631497,0.047123835094113886,0.20172978744419334,0.5954769772514303,0.49285743029782836,0.03428881528032257,0.3389731945207325,0.4013879926762002,0.4892645892381594,0.2278136188871377,0.053645420837802216,0.8642819893467916,0.9259004111325261,0.512142642356473,0.6035535891714218,0.5810150751063716,0.7462272750664661,0.24553058184217436,0.03895696632264789,0.6867509710714025,0.855055611070393
Commodity_162,0.5095979922271346,0.7506786625947268,0.8306360481327891,0.3748067714886545,0.32055525254797845,0.4903404947243236,0.13921201742740774,0.042118302367806115,0.06273747996417578,0.5553931996175939,0.4679082088490021,0.7012026134259541,0.4409642830905913,0.343216183480183,0.08708154090674425,0.22382288387085203,0.24583136411503892,0.8919948435705749,0.8891688832117222,0.7235606434028112,0.5313901282028292
Commodity_163,0.15178843891780103,0.10932847840427828,0.8204725069851256,0.8610355315634688,0.4129767775907849,0.038765994470608356,0.7042704908700225,0.4152072784039117,0.7400033783691654,0.59461537441706,0.04698044881297514,0.589218630849435,0.022779616028884453,0.7672558267216777,0.43255255416835414,0.8717100134564305,0.1406799290523023,0.8803081514297854,0.7670802021059283,0.007165686533299964,0.04183137835248474
Commodity_164,0.7283346136923854,0.024970620581482694,0.3421423400770648,0.2223177988105891,0.5471270765631343,0.31403986804277384,0.6557249225222122,0.6698046529631523,0.23910076783573464,0.758297889903778,0.8724466346473445,0.6234225577501024,0.20185955511631948,0.3348026608314596,0.38738297139327194,0.7578223514957203,0.19845478565262664,0.16195055670144032,0.7143901739894752,0.6052254954509408,0.5431793581123334
Commodity_165,0.533141590639368,0.24219358353596587,0.7218910810349782,0.6814899358089552,0.06573741746574124,0.7426693342224341,0.5531866778991558,0.6275058835849816,0.5526392460321796,0.6569012337946591,0.985710241871535,0.8571737027040983,0.1310020690758048,0.35906622086462714,0.23649294937687804,0.4332869702759028,0.9982139360364953,0.8020140253153225,0.9025587955194971,0.5389375365114816,0.2658817234570171
Commodity_166,0.21202269767218085,0.06497748640602441,0.6350478037847052,0.46141523299922504,0.7696827119866035,0.738174518157881,0.7923657385093904,0.3919619240072454,0.5897667739708439,0.4787215967440558,0.9044959534350744,0.3416661770397277,0.5773294038096323,0.24608332214330364,0.7636841289216175,0.7239642390257213,0.17967018280192715,0.743691534008502,0.23146788577600075,0.9187274399126937,0.20945699091280712
Commodity_167,0.43869000653546164,0.48792252382712453,0.5404709171877323,0.9179739364537822,0.15107153185908528,0.6480139715965477,0.09369955596313784,0.17726206209870765,0.3778266129897264,0.7085270147926047,0.09847027730886915,0.48796721971729584,0.0030335493556534754,0.9093676248338295,0.19654809776809945,0.6408180074168505,0.085070470073074,0.9171584353450706,0.8574686218462301,0.8088054373388401,0.5593298938820552
Commodity_168,0.07731157354155016,0.38986915140272904,0.5860275297624573,0.1226429102089377,0.06230377190502201,0.4456604755540572,0.16335948129741873,0.5660460065400162,0.9994832008928332,0.3865466576391864,0.32848095868408933,0.6327956670575864,0.4807042478957736,0.020387912001504693,0.7119257400929992,0.8870085242670888,0.7015891789465933,0.509073757196722,0.49664820725281766,0.9860214404823141,0.568390257622112
Commodity_169,0.49547369794251217,0.9404414148827536,0.15639344809303557,0.01562203355483649,0.2274532955088192,0.1998278038695338,0.9747224931748781,0.7028759667906079,0.33388322176151697,0.23524365651146317,0.6344451808552725,0.3217046101119523,0.6098993727203881,0.1283228601876708,0.6167185016913386,0.29867729830803025,0.32194617842455286,0.9112046942043774,0.27419018989059996,0.6839711681380076,0.7313358931563206
Commodity_170,0.5232970408466433,0.9804137548416015,0.5578103749289249,0.5074108049849645,0.06096422117154021,0.0011792755080840545,0.3418163700442609,0.5954527844155242,0.4673285323012679,0.8986177255260481,0.47840525404129663,0.24093048811067086,0.5123851210313731,0.37976589057229626,0.44806594750339257,0.4827629122561379,0.25444394052463293,0.6101071231838888,0.9602883466486651,0.6418559999280089,0.22362854977384183
Commodity_171,0.8751438265528785,0.4240304969212989,0.05106651268117046,0.6491523847307012,0.21342886660442073,0.6870350334788407,0.05055897370471507,0.5490919445222705,0.5568968347415981,0.7515359903745757,0.6149056239536604,0.21845617577580012,0.06929593600648809,0.5128319520344997,0.5382572630509782,0.8616451194594933,0.3033806567501727,0.6405295038354861,0.9838872412107013,0.18642489172147647,0.6979128169067372
Commodity_172,0.8335285117717784,0.9035137925158074,0.776038399160564,0.1283177537712884,0.9045533215365977,0.3508188190032482,0.8225913638618121,0.125024699460201,0.2828642288383535,0.8675198570810988,0.10447857987800335,0.45020346237785125,0.8346452527373219,0.43219209478756715,0.6883076197909952,0.9564476176252529,0.8749085399287935,0.6462475696658785,0.9555358583747257,0.4288250928221927,0.6011813087293815
Commodity_173,0.9724909032552385,0.9748465776775133,0.1171507562870171,0.463790653534624,0.78361756353053,0.3750384755088564,0.6745389949879753,0.43668147185778405,0.9107951818332852,0.4355132459967984,0.044215236826669724,0.6462109450323639,0.556487736989084,0.6851618017698365,0.7322976964310027,0.7812894901821003,0.7716506231326281,0.3274486869644919,0.6270260959785322,0.8771600427330379,0.05148680015541607
Commodity_174,0.974324472006975,0.6829298614225845,0.740728035317053,0.5318603486001263,0.40570744659546487,0.8645748132558825,0.5696626766912238,0.2867247541292136,0.6581982931364214,0.052164189706805586,0.6663288805948243,0.38490410385338514,0.8759614313472653,0.03873492401310963,0.3438584815702712,0.08212169469431796,0.9579824054183658,0.21088948531903162,0.0886279344590658,0.5702479862746803,0.9599410659355102
Commodity_175,0.7822761374122588,0.366043691446319,0.4903264163576929,0.21679976424504332,0.9967561870378754,0.2636630697978434,0.6371670184457093,0.10958849240170876,0.9309604043743233,0.5058383246242232,0.5770389935897027,0.7706518732043556,0.999994524165245,0.9595675668314061,0.8586062196381433,0.35251583861202895,0.06749073314502008,0.3499152287165669,0.10108550954753337,0.6841695775127689,0.98641690878716
Commodity_176,0.18716656781287777,0.06169408958204359,0.39219622324511405,0.20462192502357335,0.9796951192605566,0.6620026323354914,0.5157660440101157,0.8629434542320269,0.6723502876479549,0.18938909357447864,0.6868095705242077,0.800102915953468,0.03204414836732805,0.7268500469229007,0.6220831033882929,0.02819910794571756,0.25528849749644744,0.8291152661987042,0.5646746182094055,0.9159411528412846,0.7107774613290869
Commodity_177,0.6639242995424802,0.13450419124066804,0.5040047916312995,0.2645614399087928,0.3853990480952917,0.29790628877266345,0.6341548752179582,0.6679745536883857,0.11725985900693525,0.2666711741858948,0.14863393313681894,0.41677204243892996,0.4051327671274355,0.6365297698527883,0.7342832720700025,0.2520292565124731,0.49979502026899336,0.24612297314582476,0.16178654942722948,0.572760586362014,0.35007246980955875
Commodity_178,0.07822119500272728,0.627005271598607,0.6665875953683617,0.9021461879147664,0.33437160820318323,0.0977854883038255,0.022234107902834532,0.4636350404307281,0.5982948779661558,0.6997411580953988,0.4051481580177919,0.8261163072042899,0.39802464257401926,0.19944363736628035,0.07064464029425488,0.5719670916296696,0.1105070719507204,0.09608391731735622,0.2843982641085905,0.9747434278266914,0.3960286591855826
Commodity_179,0.6287300650002907,0.05359733077287798,0.9909202070058334,0.672049211826368,0.1461276043041121,0.5714108303365597,0.7372977814242055,0.5420470355637491,0.381028209537551,0.7399097442331681,0.46700987845634956,0.023299989004941124,0.2779843509081976,0.0938470512645071,0.014727495497723009,0.7843324733349799,0.7240131756549248,0.1095405034772029,0.25108538662561897,0.11104859519205301,0.4930577565782913
Commodity_180,0.9448078403989221,0.974444136160841,0.9482652335694184,0.8603217873836567,0.9807207628369337,0.2759416905658476,0.43959552316867034,0.5565760853139166,0.6038747914385105,0.29738309880175817,0.20158297359731348,0.4428354622559628,0.9835162930979491,0.7260046949175541,0.8298099086979789,0.5714245907964465,0.9683108449802474,0.2072398723689265,0.5764763047014164,0.15807523071958685,0.7109811268692106
Commodity_181,0.5405260581394732,0.8412239501120912,0.6467241436671379,0.7610910679202184,0.8533547982302802,0.5387360144507595,0.28843564050283954,0.5019918116749686,0.11725314544651577,0.6794992163059137,0.9393709168294795,0.8282015940193407,0.5831615763410112,0.5050398551660816,0.9603445578667619,0.10161997483615415,0.09946901249061746,0.09893880485062478,0.5991574044099723,0.4102429451673042,0.009301067325656831
Commodity_182,0.8493653696902713,0.0798326453410102,0.006069310735982381,0.9930240332495321,0.6132759639508086,0.0639371192611159,0.9160061243941069,0.6755882106016303,0.625979373087686,0.798107040998221,0.6265041193700299,0.3687505557041608,0.1638550920075733,0.5711818359543192,0.4495173065937953,0.7618788864392011,0.6243397394469212,0.9642639862306688,0.34482543470199434,0.1504067932148928,0.004211632009936128
Commodity_183,0.4705545192654298,0.03918170196763293,0.5530283712081012,0.5167508632077046,0.9422196660126193,0.8405774872858924,0.7484246588965163,0.11897857079013796,0.9699374116122291,0.290601186122423,0.16216096238201816,0.9213216851713797,0.6953997469722064,0.895473668924207,0.5223277607961372,0.15219906331531485,0.057250366288023824,0.2058405479528277,0.30829905299508165,0.46445585081152807,0.26991325427038504
Commodity_184,0.2117969709932045,0.27413029185400883,0.8337178027753392,0.6978481955538263,0.6436582280023035,0.9982420178061057,0.1982625964118454,0.5801655858530412,0.051532449973096583,0.708981179877531,0.7714995246195292,0.03271620766045835,0.3257072112264713,0.6048833576837884,0.8131705356678935,0.6150020536956933,0.1698795055811685,0.7733711865403387,0.3724727553714775,0.9359292406829423,0.38917512099818663
Commodity_185,0.7158657016704886,0.4815523073367227,0.8223904061216295,0.5433817405856572,0.5139563028564472,0.4562084475252436,0.2898805178209395,0.30263469602909143,0.4142407073219754,0.5465371265070147,0.6671953751343782,0.3387840681210168,0.2659400291728312,0.07964541853237117,0.032642990262755855,0.7095912641890676,0.3080061324191581,0.9862901899530636,0.1870780301424657,0.7003705625275856,0.31198998172865766
Commodity_186,0.29037537251550516,0.007690649315854614,0.5860247770261664,0.04548891588400639,0.3180422366276945,0.9927368450339488,0.12630347892401472,0.282371690719854,0.3646306707582342,0.40339093297258677,0.21529945941972428,0.29383829329699473,0.4994978409747678,0.2637873986352566,0.32686994646668643,0.5049357189403746,0.9666208940660233,0.25417823570393794,0.20034559381173267,0.1310553749426775,0.37178850448420886
Commodity_187,0.6123050254704229,0.908026177790829,0.44431746826168295,0.8461492546009844,0.44303176139862155,0.8735992621710855,0.5308091173445181,0.9951223458764525,0.7158973288904373,0.0818253729235372,0.8342568874007664,0.7629032964219139,0.725252336651167,0.9938710402395803,0.7018672001294571,0.5275596110825633,0.30360964432504156,0.662199522539209,0.8686733090777363,0.09082870846887703,0.9971891625058568
Commodity_188,0.9020514053169972,0.3443609212345957,0.14941176542007484,0.2465564665430252,0.6519324032192049,0.4882730362403954,0.4736416316611398,0.29266426479584795,0.946047265613606,0.3501175575441571,0.7826655575784601,0.3283134456808606,0.7004740904825175,0.49238374395194595,0.9633310750913988,0.6599506108104646,0.9022926985722906,0.20468572688837483,0.27122172931963195,0.620624819925976,0.9696643177033838
Commodity_189,0.2783910896365469,0.8508927375729012,0.2617281068931252,0.1209260077139066,0.23434713434417553,0.03401820922794707,0.666495367508275,0.2747007529511799,0.5155638546705262,0.8111534873225823,0.09765542500803848,0.4573785893382116,0.07880954736049339,0.05993692970058073,0.016370571091561148,0.13530160548531678,0.00398816136246416,0.9226307624189776,0.9438723979702716,0.10140478898820648,0.26628052653779855
