,Warehouse1,Warehouse2,Warehouse3,Warehouse4,Warehouse5,Warehouse6,Warehouse7
Commodity_199,0.20298264603739152,0.16180029079361372,0.10980186080565019,0.2351933951031116,0.1795176872905482,0.03546103854040125,0.07524308142928358
Commodity_200,0.09258348932092637,0.23227545199478036,0.22396856557582592,0.12719809543310523,0.07083184915367263,0.20060242748491217,0.05254012103677735
Commodity_201,0.13635124936335039,0.1726372528528258,0.1727667382377508,0.037172550585753264,0.09337527333692396,0.1876717791145042,0.2000251565088916
Commodity_202,0.1612625043440527,0.10479544866115724,0.1214551141332243,0.18904216333408838,0.15857429945332888,0.08860100090682028,0.176269469167328
Commodity_203,0.14288888886943915,0.15296893381498974,0.05262703680452378,0.31816611013084956,0.17407576604697497,0.09643614343824546,0.06283712089497745
Commodity_204,0.1320783629384816,0.28215575727726316,0.09551760603195936,0.05300847286858608,0.14265575413439008,0.19956396811950264,0.09502007862981704
Commodity_205,0.11758258034163979,0.05409028494139863,0.18637890330013734,0.15288583420992047,0.15048779679147664,0.1635666749542959,0.17500792546113125
Commodity_206,0.1480472294972398,0.24248779519655517,0.23500461689562988,0.060468980568606626,0.07033878325476094,0.055088273565618566,0.18856432102158904
Commodity_207,0.12137783920277818,0.08214562168175692,0.17045737358759167,0.15110890055642623,0.1441478185428081,0.16964968082896553,0.1611127655996732
Commodity_208,0.14456880982890308,0.11308139894200969,0.21137830145494485,0.11654728671814735,0.15979634673766513,0.1149613793594561,0.139666476958874
Commodity_209,0.16066445606884977,0.25418966278697436,0.07969337466933184,0.10010643874877594,0.04857656456914941,0.2906447593230547,0.06612474383386392
Commodity_210,0.19449409106229035,0.15973384637083976,0.19008531031452203,0.057526361266995174,0.1383038552032584,0.1525127756428454,0.10734376013924898
Commodity_211,0.21748170678929954,0.18225918745482236,0.21916432455703772,0.05338897293784792,0.21635826603447858,0.07683898486286041,0.03450855736365367
Commodity_212,0.19256985744278995,0.2104135979205892,0.14573961176711162,0.1325699199873992,0.06317074724416079,0.1841635651182127,0.07137270051973654
Commodity_213,0.21152585666187487,0.24734629668208336,0.061240919090570944,0.10472087471179621,0.1784444343196228,0.08879691462796452,0.10792470390608713
Commodity_214,0.2510418549280112,0.1884123385824279,0.06476126942875077,0.13697632206344287,0.05757222962023112,0.2509748198156822,0.05026116556145407
Commodity_215,0.3183559426899358,0.19795623546702404,0.04577215023189549,0.05292828672337629,0.0628633715280829,0.15319841590103664,0.16892559745864894
Commodity_216,0.03335746974963594,0.21872881854966983,0.17809846576810998,0.14671894455047307,0.17690524144629702,0.1940891899882726,0.05210186994754151
Commodity_217,0.1879152342606613,0.18075705964584032,0.18524668446696038,0.13922294368529028,0.11363735679954372,0.06773463805915486,0.12548608308254905
Commodity_218,0.16845625238309644,0.12238375957467372,0.2687962132409486,0.1134340218687601,0.09773639165494463,0.07233422368899547,0.15685913758858103
Commodity_219,0.17485438551370666,0.13696441920967967,0.16020974995731815,0.08106265736054089,0.22722561398926128,0.16744221755260816,0.05224095641688498
Commodity_220,0.15097394622041557,0.2663045878763965,0.11771719810301742,0.12899026563217122,0.04844367597339037,0.09513685166072391,0.19243347453388504
Commodity_221,0.1499274933908282,0.2759304798123787,0.0935840766740753,0.10814037932649027,0.25414363794435363,0.06806316295862355,0.05021076989325034
Commodity_222,0.13946301987316018,0.08980285387652688,0.1246524297021059,0.23425911347691816,0.13497361295283591,0.24298848049659766,0.03386048962185519
Commodity_223,0.023371579416864963,0.08116318969230683,0.20287036168851338,0.21643107443994647,0.1487046979170046,0.19901036576683914,0.1284487310785245
Commodity_224,0.018334981413697545,0.17941882863428074,0.16555716896977968,0.17134393116344893,0.19244970441988335,0.11557083737882931,0.15732454802008045
Commodity_225,0.11150576735896701,0.06488222193378838,0.17134600879078224,0.2531167936258407,0.053019062882501376,0.13421048807967886,0.21191965732844137
Commodity_226,0.175100678059319,0.1254211671400412,0.1020552662613851,0.1923007849137918,0.15233104059519673,0.2133191669409985,0.039471896089267655
Commodity_227,0.026119058608743476,0.23337129856648203,0.15831485066927628,0.1484641411940977,0.20235133494106008,0.05177110085264063,0.1796082151676996
Commodity_228,0.04194094532701864,0.11921125567358179,0.18557928432177664,0.17584985774895937,0.1278498389614177,0.2475048028503533,0.10206401511689248
Commodity_229,0.11063627778737739,0.2718403960327983,0.06331707963288431,0.0680142149092018,0.18098812974344972,0.2351822764092242,0.07002162548506423
Commodity_230,0.15756477335302782,0.14760946909352685,0.09746583679421815,0.1019489802992533,0.1409573050045482,0.1935107295809729,0.1609429058744528
Commodity_231,0.07894221371755397,0.19815177287363256,0.15419635630002904,0.07270930931846768,0.09857469090190796,0.19356546411067949,0.2038601927777293
Commodity_232,0.11504225611239699,0.08793076133852157,0.1258063689663525,0.26380165883486184,0.04976042344648136,0.21828761670573504,0.13937091459565065
Commodity_233,0.060385831854337164,0.19336653058962422,0.0434912743101938,0.24116411299209686,0.08112206087692299,0.061423455472620264,0.31904673390420457
Commodity_234,0.02561720548543616,0.1241331957980094,0.23204853094785036,0.2215720839279549,0.12523283833062396,0.07909845098192368,0.19229769452820136
Commodity_235,0.02821139320000854,0.07317968091836095,0.11876655403394971,0.2657462540332707,0.19830800565007747,0.2595607708274529,0.056227341336879934
Commodity_236,0.20805298198287425,0.1735560555359293,0.2072452265473657,0.1860804936384346,0.030105215581197532,0.10381654703682243,0.09114347967737618
Commodity_237,0.12950760198279124,0.1373812250068787,0.15653678726504025,0.10786012905105015,0.06601637337210689,0.16580315936801038,0.23689472395412234
Commodity_238,0.036704763546625295,0.1819509491057717,0.26663368647782837,0.08297292704605211,0.04041600478717301,0.29829398973970545,0.09302767929684408
Commodity_239,0.2030783087533132,0.11905932227589729,0.2115712624435127,0.14810498574780262,0.060623825547781146,0.1322457608856073,0.12531653434608572
Commodity_240,0.17769397783716,0.25260513596073964,0.08667818938044114,0.12611791213635,0.15727244554730632,0.06272874337766707,0.13690359576033567
Commodity_241,0.223032495602223,0.19684906247133535,0.03594577127872222,0.08461724882190576,0.18498779126711043,0.16218182596038477,0.11238580459831839
Commodity_242,0.047491771129960114,0.07455756317994368,0.2519948806630878,0.25558163478761853,0.05776362244726578,0.22744519918162506,0.0851653286104991
Commodity_243,0.1819301706816116,0.15424500609497865,0.13232519922448127,0.07266401179585198,0.11391347598920407,0.21574189653525785,0.12918023967861444
Commodity_244,0.0962649737800946,0.1343927990310596,0.21340344062312322,0.1484219078719457,0.1886475998067664,0.04658980395328842,0.17227947493372206
Commodity_245,0.1864795517412782,0.11608304345577021,0.18172403108513438,0.18855753313214615,0.07718201565790692,0.15958431270606727,0.09038951222169678
Commodity_246,0.04412816090616862,0.22934631887357806,0.13010471668291965,0.2587293173102251,0.2706819038969936,0.04181746256586042,0.025192119764254485
Commodity_247,0.1063395724680484,0.22290565879780833,0.1279631867273312,0.273074934718678,0.03964291929394856,0.10852213838906516,0.12155158960512039
Commodity_248,0.24442931267866433,0.18490741946353847,0.10456766495599212,0.1844271912855666,0.03432903731065139,0.17259324392380437,0.0747461303817828
Commodity_249,0.05725555849075119,0.14314435353357033,0.18736297498975066,0.11719048397055279,0.11281450352254231,0.19162049801768447,0.19061162747514823
Commodity_250,0.16089558132105228,0.25112478010256606,0.12023506114165644,0.06860276042951709,0.18077894900365246,0.12939861140909822,0.08896425659245757
Commodity_251,0.04349104350523669,0.15646323937186352,0.23422075148378135,0.17202398025499074,0.15486107064918575,0.18825961207307992,0.05068030266186199
Commodity_252,0.139171663033162,0.2202554851995335,0.02950168544088282,0.18680788318308061,0.183853530051463,0.11188863839362544,0.1285211146982525
Commodity_253,0.14182305544156254,0.15902069191546367,0.1477510001404816,0.17249320352439534,0.18194074397675877,0.02707138376673289,0.16989992123460512
Commodity_254,0.17005585934690837,0.13632626072678586,0.13689002952778367,0.1548490952051337,0.03782589265554034,0.16488745570614358,0.1991654068317045
Commodity_255,0.12012741360332192,0.28615036351552137,0.1765775417799443,0.08446818955433111,0.18781578897205073,0.06709833447901761,0.07776236809581306
Commodity_256,0.16197497894529847,0.17322270044280527,0.14643037217794344,0.15536830266082016,0.1661695147305265,0.04758930130013083,0.1492448297424754
Commodity_257,0.25932263716033327,0.13591613765448748,0.07019267933361517,0.24919475841026034,0.21227685682452013,0.05008938764596199,0.023007542970821724
Commodity_258,0.04244763124279488,0.13962852140635473,0.2071040721417664,0.24953268251672733,0.07462936253381522,0.1864043791679685,0.10025335099057307
Commodity_259,0.12133201030364817,0.18868471992010705,0.11795639439167285,0.15931168775152257,0.11110270341055069,0.11868327760592721,0.18292920661657144
Commodity_260,0.17910390832282697,0.1378313683370427,0.09025029554404093,0.2110042246490878,0.10810833152755236,0.22701316113394437,0.04668871048550503
Commodity_261,0.05859470445644232,0.12289652740490199,0.1108208012812666,0.24033199353760765,0.17193535027159615,0.10458808054899357,0.19083254249919185
Commodity_262,0.10063147473314352,0.0951382818553418,0.13197758009618318,0.23625549325742481,0.14979877558756183,0.10213838477898622,0.18406000969135866
Commodity_263,0.15564264177526088,0.20649809090611906,0.046392820714761314,0.33704542815916805,0.05987213727848162,0.07376623288007045,0.12078264828613862
Commodity_264,0.2082716757431811,0.16485629018193027,0.21593403400918565,0.12272122853659953,0.06836624919397964,0.051973601438123254,0.16787692089700065
Commodity_265,0.1029917125546098,0.2007191941003856,0.08857093351490827,0.1571866775632703,0.19756506334313778,0.11444184856429303,0.1385245703593953
Commodity_266,0.10388765338997648,0.12024117767511636,0.1970217164741023,0.0939602693521752,0.13832992788927498,0.13851894743865062,0.20804030778070412
Commodity_267,0.17086842080463496,0.191080093759426,0.20315589266408016,0.10022107151302137,0.08371650918013573,0.17727709496554148,0.07368091711316024
Commodity_268,0.22603955477523158,0.21457484797310822,0.06538926472569648,0.12216286525133678,0.056602001659193484,0.1100117586328787,0.2052197069825546
Commodity_269,0.21240367894310944,0.14827874115908887,0.19565282258093278,0.1355351254850032,0.09471635289198377,0.056362481762923744,0.157050797176958
Commodity_270,0.10954429136587857,0.1570659159305918,0.2434548018608838,0.12547190311240095,0.05793544095156291,0.17266894568983698,0.13385870108884504
Commodity_271,0.08804001669278916,0.1819621989644682,0.15831228481829124,0.15994563126836278,0.14284906338690734,0.1114143159627173,0.15747648890646407
Commodity_272,0.21478353059321814,0.2542815261137061,0.04166057906798103,0.11641060530375469,0.1644544633101766,0.1747135182121801,0.03369577739898334
Commodity_273,0.25105239944748536,0.10768664307470664,0.19980022090242888,0.10181391472762513,0.0713159187857754,0.1853703955986819,0.08296050746329665
Commodity_274,0.16088169404714692,0.09528607221390681,0.15155989294169503,0.12975886433282904,0.1781211559343641,0.1611797733788485,0.1232125471512095
Commodity_275,0.13892916554692397,0.06912633642444169,0.07886583386905857,0.2322740480691216,0.11606025755174292,0.14748457069443358,0.21725978784427763
Commodity_276,0.09163058415028727,0.09632212744884475,0.18945735501376743,0.09828483026904654,0.15815447841709654,0.1523713476501827,0.21377927705077482
Commodity_277,0.19482433364820384,0.11477896987324784,0.10092392756330963,0.2534804067963642,0.09708641484571846,0.03818728013599971,0.2007186671371563
Commodity_278,0.19714251922960785,0.08794924964563526,0.03250939901710859,0.20744116743910393,0.19319532250061555,0.20048015197215158,0.08128219019577725
Commodity_279,0.08520775756299855,0.059552109413486515,0.22776904420349828,0.15016299585535617,0.09701279856749613,0.21364514966269607,0.16665014473446826
Commodity_280,0.062153828857918356,0.1466862614768139,0.2744708656985978,0.12591756904165824,0.11769802630643487,0.15234613744412046,0.1207273111744564
Commodity_281,0.07901541155806147,0.25642385329785483,0.07155838611755935,0.19521273500711508,0.07448627835235874,0.22631088886993325,0.09699244679711715
Commodity_282,0.19137222001596696,0.11170402379993315,0.07131277925626402,0.29719622386189265,0.044298301086354665,0.22166253191683008,0.062453920062758565
Commodity_283,0.16259539755075486,0.1648851064509509,0.10185906011540584,0.15352928674879476,0.13334150544328416,0.13487549877816293,0.14891414491264654
Commodity_284,0.07302979624913965,0.14805475085577988,0.14242741976327178,0.04875962690638593,0.25447221048354046,0.21685803108565974,0.11639816465622245
Commodity_285,0.2296019785805742,0.13317767828948862,0.16137026973211535,0.09657687702038156,0.16864576828554742,0.060315937284678364,0.15031149080721443
Commodity_286,0.2454971158095999,0.2350370293731025,0.1507960009918712,0.10650560491415634,0.036241501105723925,0.19561822943677157,0.0303045183687748
Commodity_287,0.17904760830191113,0.14785646988184,0.20252741654870765,0.12636007552609446,0.1739254218176803,0.04635873215924978,0.12392427576451659
Commodity_288,0.2134826521660631,0.19978275852710403,0.09584512279129613,0.2009745020796492,0.05801100463472563,0.1591370587776838,0.072766901023478
Commodity_289,0.1739223811416102,0.21606673871713075,0.17482214964215007,0.0868128163952787,0.0666763642193924,0.2439936920738921,0.037705857810545626
Commodity_290,0.09714627113958743,0.14057757303829613,0.18785705009627177,0.19691396053817736,0.2491185369410805,0.035345092856972044,0.09304151538961486
Commodity_291,0.045258427210487534,0.11021347423858156,0.054156723892562424,0.18545129036848848,0.15484226378539062,0.23407222967710958,0.21600559082737994
Commodity_292,0.13899141375964716,0.1441954594633273,0.1042264786395457,0.17794673871900268,0.2253581445619055,0.1455131875021729,0.0637685773543988
Commodity_293,0.1544050204065774,0.11745809960776687,0.1446513742734323,0.1580199999494276,0.201099590303449,0.06567676459624965,0.15868915086309726
Commodity_294,0.09294151039343751,0.31015511129774864,0.03879098702219174,0.17694908339564192,0.0792187422205678,0.07469334944508292,0.22725121622532932
Commodity_295,0.20364689309877312,0.13105107770038626,0.15956864168886667,0.14474386353148835,0.19586526949339159,0.08068516460529473,0.08443908988179923
Commodity_296,0.12114691739199199,0.15112620571549715,0.23701124780508873,0.13851642459889604,0.09128706510803393,0.06685944433749669,0.19405269504299544
Commodity_297,0.1498477170484351,0.22272844937981534,0.06656333882565262,0.2101657978059787,0.18574892902910978,0.10441457477884043,0.06053119313216806
Commodity_298,0.1967246381207484,0.07644082820135803,0.04553549207716598,0.11966595243001862,0.16312367874219189,0.13795426222562465,0.2605551482028924
Commodity_299,0.07799655946361281,0.19723545879830817,0.22371950930341103,0.07236685760399494,0.13015113067681552,0.13148521318159345,0.16704527097226413
Commodity_300,0.1457487809315821,0.2402365262518358,0.10712794453259337,0.18337730475484323,0.08664681890962363,0.2043324008601279,0.03253022375939379
Commodity_301,0.10011293744474274,0.18732164374499424,0.20399388964671528,0.08455648494250924,0.13529587160768627,0.2475360983256554,0.04118307428769674
Commodity_302,0.1943535054771293,0.17675288370307,0.19925766900728975,0.148214547669511,0.044895546944025914,0.07159366414906383,0.16493218304991028
Commodity_303,0.1997811702210835,0.13866087019413686,0.13467699423252258,0.13846407362141153,0.09877006587425861,0.23577120764161355,0.053875618214973435
Commodity_304,0.18028019582309565,0.10942538781314477,0.13737158520369805,0.09408083421783232,0.21051725013423522,0.20784205309111456,0.0604826937168792
Commodity_305,0.11076057843240453,0.3295253513954908,0.0788375113773341,0.16764361980246711,0.15451039407950412,0.1122896710993823,0.04643287381341704
Commodity_306,0.1666149415444951,0.17848266660922327,0.18957831902653854,0.185905537366229,0.06323783389140321,0.0334781527587652,0.18270254880334566
Commodity_307,0.11654588782153395,0.13784121312497055,0.21397245781656618,0.22077194734570613,0.187826012196518,0.09876186156635262,0.0242806201283527
Commodity_308,0.07577374438385222,0.2007428526068257,0.164886004976095,0.051467751768356655,0.08986461876023094,0.12452125660687981,0.29274377089775966
Commodity_309,0.19525550992932442,0.2118653499855774,0.08240588240514281,0.11518993067454596,0.1357611555601504,0.21029278107084912,0.049229390374409765
Commodity_310,0.07376339941229106,0.22947865984645519,0.09132574797343943,0.1935755678728934,0.08042756079998237,0.13168007198640672,0.19974899210853184
Commodity_311,0.02388355597494654,0.26449408876669767,0.05982039066394333,0.15129848869854412,0.07744288330895537,0.1855259520619492,0.23753464052496384
Commodity_312,0.15101173191135187,0.12367737442861931,0.13870415446938128,0.1403928019600382,0.14882945681128082,0.1477540534583744,0.14963042696095413
Commodity_313,0.04066612429322681,0.20939389794567875,0.2645136193990706,0.2290243420009836,0.11480087842169523,0.0634901628082331,0.07811097513111179
Commodity_314,0.10819777193148362,0.16505477935345197,0.2258216574159633,0.07676427665260338,0.08615222243879568,0.21651764674611415,0.12149164546158786
Commodity_315,0.11128877334085367,0.22366646420420627,0.14910670184855884,0.13680075543384457,0.16368547141612905,0.09631636328485997,0.11913547047154759
Commodity_316,0.20514579746292866,0.17640603693037246,0.15467244545620054,0.09702775136305541,0.15252155737903983,0.07992119589807854,0.13430521551032448
Commodity_317,0.12332156259082158,0.2464942528167054,0.2274608755208711,0.12103286499520174,0.0546651415422817,0.09896350864117655,0.12806179389294192
Commodity_318,0.22019884251190483,0.07287107411050528,0.11274166117580325,0.14160259332541866,0.2049370914394287,0.16827595979991075,0.07937277763702855
Commodity_319,0.23821776682325585,0.23180198807041583,0.10720954468117172,0.06444273076906354,0.059584705073831595,0.2522402927925277,0.046502971789733734
Commodity_320,0.15370929664552785,0.258338191081162,0.08036285296764129,0.161809997357489,0.03801040080479643,0.06890766721079884,0.23886159393258455
Commodity_321,0.05137171527632445,0.09600738614941129,0.3065074585288706,0.06944842308697288,0.15399495310625852,0.24604431562600643,0.07662574822615575
Commodity_322,0.030055326809237767,0.16046733812916625,0.16721536240337986,0.20684498019023856,0.0506467212143906,0.16471709734582468,0.22005317390776213
Commodity_323,0.043104637087386766,0.1465113514286047,0.06921674121579312,0.22392273548957514,0.21331008519624045,0.13976553251974308,0.16416891706265666
Commodity_324,0.17489091411357238,0.11983808963903429,0.2467706194634142,0.11103247384655258,0.060024119221986666,0.2223178375652043,0.06512594615023552
Commodity_325,0.05387204953466712,0.2324496174162999,0.057688958046324436,0.19968366389782316,0.29253580700040094,0.046055629844480556,0.1177142742600039
Commodity_326,0.14288318187923066,0.14652097592829227,0.12925189704829496,0.20648924540944744,0.08483873061888701,0.20002976390555324,0.08998620521029439
Commodity_327,0.09603341977412468,0.09571875188300312,0.08261098090707732,0.30645303848584826,0.05919670090819649,0.10952334672932562,0.2504637613124245
Commodity_328,0.07080016621682826,0.17171653630708875,0.04471360972353493,0.13702477307452873,0.22357199848101098,0.23546899461132112,0.11670392158568703
Commodity_329,0.19731202382805957,0.16774653902514147,0.1661322807109139,0.09790027666947589,0.03471958109712777,0.10963290239781634,0.226556396271465
Commodity_330,0.22503858968180404,0.16159887848560925,0.11875353679817807,0.0387538614021271,0.16202575911731062,0.12363726710658202,0.170192107408389
Commodity_331,0.10359513263407309,0.18980186294815213,0.1551951820884864,0.14688316853549147,0.16683064738045275,0.11054430354506144,0.12714970286828262
Commodity_332,0.17143535495120507,0.10708678441240485,0.07573364247082863,0.2617774217594145,0.20152481408743342,0.13891721266954835,0.04352476964916518
Commodity_333,0.04522765478217721,0.18379613943257384,0.17615986387928526,0.11758639215988875,0.170831235147246,0.08750548774872963,0.21889322685009918
Commodity_334,0.14079292717475242,0.18168528395457176,0.1414406165503693,0.1885099569504871,0.17512928938436687,0.12804901051363604,0.04439291547181653
Commodity_335,0.11140049185696352,0.20147741057898708,0.05663199811095367,0.05832115302175093,0.08527923347697176,0.2489116534945181,0.23797805945985492
Commodity_336,0.041274714915211445,0.19842413287923136,0.30505435886699206,0.0659104682752952,0.050626904527084834,0.1066851904483862,0.232024230087799
Commodity_337,0.10186360821742046,0.12242414153027999,0.18963705709500422,0.1405052667961429,0.0696287176915038,0.1958421058620188,0.18009910280762984
Commodity_338,0.12766944599601457,0.2824801409447664,0.040553315709525306,0.1383426174852367,0.1443886607262085,0.11564047446564187,0.15092534467260674
Commodity_339,0.10386578370445138,0.26813678307228095,0.14790286628662822,0.0631142255521598,0.16808437035956167,0.0923234690921559,0.1565725019327621
Commodity_340,0.19065422397033013,0.17227741729148127,0.04457615266966466,0.09421006209460599,0.15508881674845576,0.20635196593560384,0.1368413612898584
Commodity_341,0.14696069152755564,0.23600958803048433,0.2251422195843633,0.10316159800287153,0.04604067071739305,0.14063281985496465,0.10205241228236739
Commodity_342,0.20526799571346793,0.12280230018109635,0.19881325196738905,0.13484810326184207,0.13360109164808173,0.12074106378347674,0.08392619344464626
Commodity_343,0.07185263453988351,0.22577195790166754,0.17116484763743386,0.18556793838246166,0.2062209200301479,0.05857775585997698,0.08084394564842841
Commodity_344,0.04553972973926026,0.18986535667098475,0.21491310225653754,0.17888204131484384,0.2208749873908783,0.05969050025507805,0.09023428237241729
Commodity_345,0.08659829250658099,0.22284866134466955,0.1298693875163575,0.12445267336102939,0.22916554810797563,0.1626445965142559,0.04442084064913105
Commodity_346,0.19076557595054705,0.07881805062794851,0.20335338855894347,0.1065382184164059,0.08769790410938312,0.11247559549459396,0.22035126684217793
Commodity_347,0.20580626314704928,0.19005165897826126,0.07330205507982553,0.1579766909809032,0.04266804974772288,0.14069809003614017,0.1894971920300977
Commodity_348,0.15578726285292335,0.16605593471203892,0.12101059351315399,0.1895710196726849,0.13935928321296137,0.06359541014967518,0.1646204958865625
Commodity_349,0.01901741821846099,0.21578883319268488,0.20597182960745603,0.08186493414640574,0.1310742147851975,0.16503081320563126,0.18125195684416343
Commodity_350,0.03298204094361559,0.23987583663576428,0.04957796224384853,0.11185348303951274,0.20964516729104338,0.16684697003937357,0.18921853980684208
Commodity_351,0.1959487693112632,0.14191412413865656,0.17882298739818803,0.09635260387327957,0.1681199148817028,0.11913289153773712,0.09970870885917271
Commodity_352,0.11105333726997466,0.29273136703198926,0.10380506424755027,0.08635749375050297,0.10006916404073378,0.11216394805779621,0.19381962560145286
Commodity_353,0.024279757705448757,0.11778773971079583,0.10536954623946501,0.19880603393458357,0.1581795340640398,0.1981515749526612,0.19742581339300597
Commodity_354,0.030455431943039384,0.12417526863578283,0.16769469152179658,0.1367159659651325,0.10502493814317633,0.2347972096907036,0.20113649410036885
Commodity_355,0.17291560272011622,0.10943659557035736,0.09018532320223727,0.17312435030997408,0.18500010380885734,0.04055426388805484,0.22878376050040283
Commodity_356,0.18583450529723533,0.21207215476326188,0.18232712243669982,0.05542015111476954,0.1398527373775855,0.12013427510164083,0.10435905390880702
Commodity_357,0.1545295809743979,0.18851379178971098,0.10663912356540403,0.13790661987133884,0.16803370351123578,0.18354254859119787,0.06083463169671461
Commodity_358,0.22693692241836166,0.19896762781625515,0.2003725890151644,0.032090331382537494,0.11511729260776148,0.1891968277348339,0.037318409025086006
Commodity_359,0.15416241519975657,0.11037741250267663,0.11185907493534185,0.12644520746439802,0.1581479503665292,0.19429405809450673,0.1447138814367909
Commodity_360,0.045750825849135916,0.07329823628063253,0.2154392830067956,0.24151573078765445,0.09389405870220756,0.26296328625457116,0.06713857911900273
Commodity_361,0.15461794351839026,0.10352856363313581,0.24115740591199905,0.05958435765091708,0.09653103597763021,0.3091423524173531,0.03543834089057453
Commodity_362,0.1310369142756613,0.1417767907844584,0.13117030566050142,0.24431551202213295,0.18103983456151979,0.0448078316167492,0.12585281107897697
Commodity_363,0.0844743968583471,0.2000514754716957,0.15529069892235922,0.14610269799147205,0.08351515743904143,0.1516891247101961,0.17887644860688834
Commodity_364,0.08999802997342808,0.07850827662041718,0.23937539161291888,0.11891029207850748,0.15624813664772574,0.2551765203541698,0.06178335271283286
Commodity_365,0.04130382492672511,0.146750600374035,0.15358442843239628,0.08800191274391511,0.11799720102515754,0.2082315313631904,0.24413050113458062
Commodity_366,0.07032775755700892,0.2767518088857419,0.19146032747690922,0.0662098047217161,0.07400270612105186,0.18147166448865945,0.13977593074891262
Commodity_367,0.2520702056961152,0.07552913381811575,0.11368329596444962,0.16688758909596516,0.1202030850256882,0.20514113035354997,0.06648556004611612
Commodity_368,0.09834666676791738,0.27853224100611257,0.10930719165784011,0.09859280626425929,0.05044304671539693,0.14894344907447343,0.21583459851400028
Commodity_369,0.3076522678537217,0.2105070573872515,0.09155505515506765,0.16961770371275475,0.04628565826958582,0.10919388214336484,0.06518837547825367
Commodity_370,0.18654074788250288,0.2648892930592683,0.20716098990589166,0.07911419153644364,0.11214479948691865,0.0746708806231446,0.07547909750583033
Commodity_371,0.2189487029968011,0.16144495288067912,0.09164181631643492,0.05024819359319617,0.26625518205352666,0.17228112792194195,0.03918002423742007
Commodity_372,0.16025574007815369,0.14204502130223604,0.1048565240059777,0.1586632009412957,0.05362267259088671,0.24652873698542702,0.13402810409602323
Commodity_373,0.029277517291027975,0.11386622983155144,0.1756816492915712,0.290219248641002,0.04080898677792751,0.08641861831091949,0.2637277498560005
Commodity_374,0.03859876909919899,0.25877875517732635,0.1297158801014757,0.13034280905141105,0.0448637554154699,0.23500855847945734,0.16269147267566078
Commodity_375,0.038113559004451986,0.3043601004179105,0.07743505895049822,0.2041052930378968,0.24716566622057387,0.09493671413932987,0.03388360822933873
Commodity_376,0.13668596557827237,0.159375716174868,0.11398417196559185,0.10932585442703899,0.1600998058746713,0.2147964052099134,0.1057320807696441
Commodity_377,0.03537548159731607,0.1895709680857559,0.16387754701594245,0.05959324683755912,0.21804765729620385,0.2265943885315628,0.10694071063565978
Commodity_378,0.1504782314080348,0.16663085105662243,0.09237423411235496,0.10964274666706018,0.18184978397260468,0.1241244750391185,0.17489967774420437
Commodity_379,0.12168548300597191,0.12470303778960477,0.1728960234217378,0.1673046242920904,0.15660794655846128,0.0698960401658573,0.18690684476627636
Commodity_380,0.02890166725233909,0.1296906944129746,0.10519795739508238,0.1463002399522491,0.23500109449266504,0.22382744243102073,0.1310809040636691
Commodity_381,0.08472476752114268,0.19238780850515,0.08488362951422242,0.26333048658215896,0.07554003814174366,0.06316686983202349,0.23596639990355875
Commodity_382,0.17394264910284069,0.08551529045694045,0.0645609157554749,0.18094007613313629,0.10589466250615187,0.18716129057356523,0.2019851154718906
Commodity_383,0.08842043585851209,0.1481237941585173,0.1598633523488328,0.1854248842558454,0.1410647428406636,0.11973591640653078,0.15736687413109787
Commodity_384,0.027776684027903453,0.3515187653036536,0.23567843494075064,0.09150844946451225,0.04195642384534143,0.1845876760573143,0.06697356636052426
Commodity_385,0.09070140950208964,0.16670791722549252,0.20739822224765792,0.22207149216005587,0.1627934436411977,0.03397114901686942,0.11635636620663692
Commodity_386,0.15731397808277875,0.10707480780506747,0.19323902501012527,0.1598188576620028,0.20587731782361282,0.1329252009841617,0.04375081263225105
Commodity_387,0.07730126731650747,0.14618923224045025,0.20336723141166807,0.11745303106286592,0.20621052850894672,0.14595672767579077,0.10352198178377091
Commodity_388,0.06373483666467751,0.1636995012320919,0.1723337445323511,0.21950759918081017,0.13858646098713936,0.03211243132731088,0.21002542607561916
Commodity_389,0.07587504637438715,0.1076042211839924,0.18401415605179494,0.08536813044867606,0.17369204577724442,0.18349288957093657,0.1899535105929684
Commodity_390,0.061583573071498136,0.07322364886383578,0.17173133202450339,0.15695145438136995,0.09071413538135535,0.21679873351865658,0.22899712275878084
Commodity_391,0.27998287516445625,0.22418008769544814,0.09567058308238532,0.12669692969210417,0.11380988598379305,0.049760981660380024,0.1098986567214331
Commodity_392,0.10495611804927402,0.13295569809014832,0.21501216603674222,0.2059289153596568,0.04295911133812896,0.19087493875480033,0.10731305237124948
Commodity_393,0.13399828798596683,0.20448884617821686,0.037136210151857196,0.04298167715651316,0.1734452502758622,0.1410124042723639,0.2669373239792199
Commodity_394,0.051327160254887996,0.21364336771616768,0.14900334444167804,0.16090039548583374,0.14051013327398953,0.23162600070917605,0.0529895981182669
Commodity_395,0.27589385776309044,0.17332446079180583,0.13857327199912522,0.13860212042179185,0.06646939105487958,0.0843704017476315,0.12276649622167553
Commodity_396,0.08633830979943814,0.21424935281888086,0.07059361878841683,0.1861935343579701,0.2253664563719558,0.04451617573055153,0.17274255213278678
Commodity_397,0.09126827211802145,0.20622451532690417,0.16044789249399027,0.11278249014723458,0.2313011773445858,0.11996095337321466,0.07801469919604923
